Row ID;Order Date;Ship Date;Ship Mode;Customer Name;Segment;Country;City;State;Postal Code;Region;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit
8123;12/9/2014;12/15/2014;Standard Class;Frank Preis;Consumer;United States;Philadelphia;Pennsylvania;19134;East;Office Supplies;Envelopes;Globe Weis Peel & Seel First Class Envelopes;30.672;3;0.2;9.585
8124;12/9/2014;12/15/2014;Standard Class;Frank Preis;Consumer;United States;Philadelphia;Pennsylvania;19134;East;Technology;Copiers;Canon PC940 Copier;1.079.976;4;0.4;1.259.972
8125;9/7/2017;9/12/2017;Standard Class;Joseph Airdo;Consumer;United States;Modesto;California;95351;West;Furniture;Chairs;Global Low Back Tilter Chair;161.568;2;0.2;-282.744
8126;2/6/2015;2/13/2015;Standard Class;Trudy Schmidt;Consumer;United States;Houston;Texas;77070;Central;Office Supplies;Binders;UniKeep View Case Binders;2.934;3;0.8;-49.878
8127;2/6/2015;2/13/2015;Standard Class;Trudy Schmidt;Consumer;United States;Houston;Texas;77070;Central;Technology;Accessories;Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive;18.528;2;0.2;44.004
8128;2/6/2015;2/13/2015;Standard Class;Trudy Schmidt;Consumer;United States;Houston;Texas;77070;Central;Office Supplies;Storage;Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units;670.752;3;0.2;-125.766
8129;8/26/2017;9/1/2017;Standard Class;Darren Powers;Consumer;United States;Chicago;Illinois;60610;Central;Furniture;Furnishings;"Seth Thomas 16"" Steel Case Clock";64.96;5;0.6;-43.848
8130;7/20/2014;7/23/2014;First Class;Jonathan Doherty;Corporate;United States;Riverside;California;92503;West;Technology;Accessories;Maxell 74 Minute CD-R Spindle, 50/Pack;41.94;2;0;150.984
8131;7/20/2014;7/23/2014;First Class;Jonathan Doherty;Corporate;United States;Riverside;California;92503;West;Office Supplies;Paper;Xerox 1965;11.96;2;0;58.604
8132;7/20/2014;7/23/2014;First Class;Jonathan Doherty;Corporate;United States;Riverside;California;92503;West;Office Supplies;Art;Newell 348;13.12;4;0;38.048
8133;7/20/2014;7/23/2014;First Class;Jonathan Doherty;Corporate;United States;Riverside;California;92503;West;Office Supplies;Storage;Hot File 7-Pocket, Floor Stand;535.41;3;0;160.623
8134;10/8/2015;10/13/2015;Standard Class;Gene Hale;Corporate;United States;Dallas;Texas;75081;Central;Furniture;Furnishings;"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""";72.78;3;0.6;-709.605
8135;2/16/2015;2/21/2015;Standard Class;Rob Dowd;Consumer;United States;Los Angeles;California;90008;West;Office Supplies;Paper;Xerox 1881;36.84;3;0;173.148
8136;2/16/2015;2/21/2015;Standard Class;Rob Dowd;Consumer;United States;Los Angeles;California;90008;West;Office Supplies;Labels;Avery 485;87.71;7;0;412.237
8137;8/12/2016;8/16/2016;Standard Class;Cindy Schnelling;Corporate;United States;Lakeland;Florida;33801;South;Furniture;Tables;BPI Conference Tables;5.622.925;7;0.45;-2.555.875
8138;11/9/2014;11/13/2014;Standard Class;Benjamin Farhat;Home Office;United States;New York City;New York;10035;East;Furniture;Furnishings;Eldon 200 Class Desk Accessories, Black;56.52;9;0;214.776
8139;7/18/2016;7/22/2016;Standard Class;Neil Knudson;Home Office;United States;Philadelphia;Pennsylvania;19140;East;Office Supplies;Art;Newell 326;11.264;8;0.2;12.672
8140;7/18/2016;7/22/2016;Standard Class;Neil Knudson;Home Office;United States;Philadelphia;Pennsylvania;19140;East;Office Supplies;Storage;Steel Personal Filing/Posting Tote;284.08;10;0.2;24.857
8141;7/18/2016;7/22/2016;Standard Class;Neil Knudson;Home Office;United States;Philadelphia;Pennsylvania;19140;East;Office Supplies;Paper;Xerox 196;18.496;4;0.2;67.048
8142;2/5/2016;2/10/2016;Standard Class;Annie Zypern;Consumer;United States;San Diego;California;92037;West;Office Supplies;Labels;Avery 508;14.73;3;0;72.177
8143;2/5/2016;2/10/2016;Standard Class;Annie Zypern;Consumer;United States;San Diego;California;92037;West;Office Supplies;Storage;Fellowes Mobile File Cart, Black;186.54;3;0;503.658
8144;2/5/2016;2/10/2016;Standard Class;Annie Zypern;Consumer;United States;San Diego;California;92037;West;Furniture;Tables;Chromcraft Round Conference Tables;557.728;4;0.2;69.716
8145;2/5/2016;2/10/2016;Standard Class;Annie Zypern;Consumer;United States;San Diego;California;92037;West;Technology;Phones;Anker Astro 15000mAh USB Portable Charger;159.968;4;0.2;-319.936
8146;6/20/2014;6/27/2014;Standard Class;Corey-Lock;Consumer;United States;Lawton;Oklahoma;73505;Central;Office Supplies;Appliances;Honeywell Quietcare HEPA Air Cleaner;471.9;6;0;155.727
8147;6/20/2014;6/27/2014;Standard Class;Corey-Lock;Consumer;United States;Lawton;Oklahoma;73505;Central;Office Supplies;Art;Nontoxic Chalk;3.52;2;0;16.896
8148;6/9/2017;6/14/2017;Standard Class;Anna Gayman;Consumer;United States;Salem;Virginia;24153;South;Office Supplies;Paper;Easy-staple paper;49.12;4;0;230.864
8149;12/27/2016;12/31/2016;Standard Class;Eugene Moren;Home Office;United States;Santa Ana;California;92704;West;Office Supplies;Labels;Avery File Folder Labels;20.16;7;0;98.784
8150;1/26/2014;1/29/2014;First Class;Carol Adams;Corporate;United States;Rapid City;South Dakota;57701;Central;Office Supplies;Binders;Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders;10.68;2;0;50.196
8151;1/26/2014;1/29/2014;First Class;Carol Adams;Corporate;United States;Rapid City;South Dakota;57701;Central;Furniture;Bookcases;Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray;141.96;2;0;397.488
8152;3/23/2017;3/25/2017;First Class;Raymond Buch;Consumer;United States;Seattle;Washington;98115;West;Office Supplies;Storage;Acco Perma 4000 Stacking Storage Drawers;32.48;2;0;4.872
8153;3/23/2017;3/25/2017;First Class;Raymond Buch;Consumer;United States;Seattle;Washington;98115;West;Office Supplies;Paper;Xerox 1898;20.04;3;0;96.192
8154;3/23/2017;3/25/2017;First Class;Raymond Buch;Consumer;United States;Seattle;Washington;98115;West;Technology;Copiers;Canon imageCLASS 2200 Advanced Copier;13999.96;4;0;67.199.808
8155;3/20/2017;3/24/2017;Standard Class;Roger Demir;Consumer;United States;Middletown;Connecticut;6457;East;Technology;Accessories;WD My Passport Ultra 2TB Portable External Hard Drive;238;2;0;38.08
8156;3/20/2017;3/24/2017;Standard Class;Roger Demir;Consumer;United States;Middletown;Connecticut;6457;East;Office Supplies;Paper;Xerox 1988;61.96;2;0;27.882
8157;10/4/2016;10/9/2016;Standard Class;Melanie Seite;Consumer;United States;Baltimore;Maryland;21215;East;Furniture;Tables;Bush Andora Conference Table, Maple/Graphite Gray Finish;239.372;2;0.3;-239.372
8158;11/18/2016;11/22/2016;Standard Class;Patrick Gardner;Consumer;United States;San Diego;California;92105;West;Technology;Accessories;WD My Passport Ultra 2TB Portable External Hard Drive;595;5;0;95.2
8159;12/26/2017;1/1/2018;Standard Class;Karen Bern;Corporate;United States;Odessa;Texas;79762;Central;Office Supplies;Paper;Xerox 1959;16.032;3;0.2;56.112
8160;3/9/2016;3/13/2016;Standard Class;Rick Bensley;Home Office;United States;Milford;Connecticut;6460;East;Technology;Accessories;Microsoft Sculpt Comfort Mouse;199.75;5;0;87.89
8161;2/16/2016;2/20/2016;Standard Class;John Dryer;Consumer;United States;Belleville;New Jersey;7109;East;Furniture;Chairs;Hon Comfortask Task/Swivel Chairs;227.96;2;0;364.736
8162;9/28/2015;10/3/2015;Second Class;Jennifer Jackson;Consumer;United States;New York City;New York;10035;East;Office Supplies;Appliances;Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote;293.52;6;0;763.152
8163;9/28/2015;10/3/2015;Second Class;Jennifer Jackson;Consumer;United States;New York City;New York;10035;East;Technology;Phones;Nortel Meridian M3904 Professional Digital phone;307.98;2;0;893.142
8164;11/2/2015;11/6/2015;Standard Class;Liz Thompson;Consumer;United States;San Diego;California;92105;West;Furniture;Furnishings;Contemporary Wood/Metal Frame;96.96;6;0;33.936
8165;11/2/2015;11/6/2015;Standard Class;Liz Thompson;Consumer;United States;San Diego;California;92105;West;Office Supplies;Binders;GBC Premium Transparent Covers with Diagonal Lined Pattern;117.488;7;0.2;411.208
8166;11/2/2015;11/6/2015;Standard Class;Liz Thompson;Consumer;United States;San Diego;California;92105;West;Office Supplies;Binders;Cardinal Holdit Business Card Pockets;11.952;3;0.2;41.832
8167;11/2/2015;11/6/2015;Standard Class;Liz Thompson;Consumer;United States;San Diego;California;92105;West;Furniture;Bookcases;O'Sullivan Living Dimensions 3-Shelf Bookcases;512.499;3;0.15;-30.147
8168;7/31/2016;8/5/2016;Standard Class;Anna Häberlin;Corporate;United States;San Francisco;California;94122;West;Furniture;Tables;Laminate Occasional Tables;863.128;7;0.2;-323.673
8169;11/6/2017;11/13/2017;Standard Class;Adam Bellavance;Home Office;United States;Seattle;Washington;98105;West;Furniture;Tables;Hon 5100 Series Wood Tables;2036.86;7;0;3.666.348
8170;11/6/2017;11/13/2017;Standard Class;Adam Bellavance;Home Office;United States;Seattle;Washington;98105;West;Furniture;Chairs;Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs;449.568;2;0.2;-730.548
8171;11/6/2017;11/13/2017;Standard Class;Adam Bellavance;Home Office;United States;Seattle;Washington;98105;West;Technology;Accessories;SanDisk Cruzer 64 GB USB Flash Drive;108.96;3;0;32.688
8172;2/14/2016;2/19/2016;Standard Class;Fred McMath;Consumer;United States;Jackson;Mississippi;39212;South;Office Supplies;Art;Panasonic KP-150 Electric Pencil Sharpener;264.18;7;0;686.868
8173;7/9/2014;7/13/2014;Standard Class;Gary Hansen;Home Office;United States;Los Angeles;California;90049;West;Office Supplies;Labels;Avery 49;2.88;1;0;14.112
8174;7/9/2014;7/13/2014;Standard Class;Gary Hansen;Home Office;United States;Los Angeles;California;90049;West;Office Supplies;Binders;Wilson Jones Leather-Like Binders with DublLock Round Rings;41.904;6;0.2;141.426
8175;7/9/2014;7/13/2014;Standard Class;Gary Hansen;Home Office;United States;Los Angeles;California;90049;West;Office Supplies;Storage;"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H";23.92;4;0;40.664
8176;1/30/2016;2/4/2016;Standard Class;Harold Engle;Corporate;United States;Chicago;Illinois;60623;Central;Office Supplies;Paper;Xerox 1943;156.512;4;0.2;528.228
8177;9/22/2016;9/25/2016;First Class;Sam Zeldin;Home Office;United States;New York City;New York;10035;East;Office Supplies;Storage;Sortfiler Multipurpose Personal File Organizer, Black;128.34;6;0;372.186
8178;12/22/2017;12/24/2017;First Class;Chad McGuire;Consumer;United States;Los Angeles;California;90008;West;Technology;Accessories;Kensington Expert Mouse Optical USB Trackball for PC or Mac;474.95;5;0;142.485
8179;9/2/2016;9/8/2016;Standard Class;Toby Gnade;Consumer;United States;Des Moines;Washington;98198;West;Technology;Copiers;Hewlett Packard 610 Color Digital Copier / Printer;999.98;2;0;449.991
8180;8/2/2015;8/6/2015;Standard Class;Darren Koutras;Consumer;United States;Springfield;Oregon;97477;West;Furniture;Tables;Balt Split Level Computer Training Table;277.5;4;0.5;-188.7
8181;11/21/2015;11/25/2015;Standard Class;Shahid Shariari;Consumer;United States;Philadelphia;Pennsylvania;19120;East;Furniture;Tables;Bevis Oval Conference Table, Walnut;1.252.704;8;0.4;-4.802.032
8182;11/21/2015;11/25/2015;Standard Class;Shahid Shariari;Consumer;United States;Philadelphia;Pennsylvania;19120;East;Technology;Phones;Logitech B530 USB Headset - headset - Full size, Binaural;110.97;5;0.4;-240.435
8183;5/18/2017;5/22/2017;Standard Class;Brendan Murry;Corporate;United States;Chicago;Illinois;60653;Central;Furniture;Furnishings;Flat Face Poster Frame;22.608;3;0.6;-101.736
8184;5/18/2017;5/22/2017;Standard Class;Brendan Murry;Corporate;United States;Chicago;Illinois;60653;Central;Furniture;Furnishings;C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings;1.892;1;0.6;-0.9933
8185;7/23/2017;7/27/2017;Standard Class;Maribeth Yedwab;Corporate;United States;Chicago;Illinois;60623;Central;Office Supplies;Paper;Xerox 1909;63.312;3;0.2;205.764
8186;9/13/2015;9/17/2015;Second Class;Arthur Gainer;Consumer;United States;Chicago;Illinois;60623;Central;Office Supplies;Envelopes;Staple envelope;7.824;1;0.2;2.934
8187;9/13/2015;9/17/2015;Second Class;Arthur Gainer;Consumer;United States;Chicago;Illinois;60623;Central;Furniture;Chairs;Global Value Steno Chair, Gray;170.072;4;0.3;-12.148
8188;12/10/2016;12/16/2016;Standard Class;Bart Watters;Corporate;United States;New York City;New York;10024;East;Office Supplies;Paper;Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”;62.82;9;0;295.254
8189;10/2/2015;10/5/2015;Second Class;Sheri Gordon;Consumer;United States;Rockville;Maryland;20852;East;Office Supplies;Paper;Xerox 202;19.44;3;0;93.312
8190;10/2/2015;10/5/2015;Second Class;Sheri Gordon;Consumer;United States;Rockville;Maryland;20852;East;Office Supplies;Binders;GBC Plastic Binding Combs;7.38;1;0;36.162
8191;11/17/2017;11/21/2017;Standard Class;Christopher Conant;Consumer;United States;New York City;New York;10011;East;Office Supplies;Paper;Xerox 1905;38.88;6;0;186.624
8192;11/17/2017;11/21/2017;Standard Class;Christopher Conant;Consumer;United States;New York City;New York;10011;East;Furniture;Furnishings;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";187.76;4;0;769.816
8193;11/30/2015;12/3/2015;First Class;Lena Radford;Consumer;United States;Durham;North Carolina;27707;South;Office Supplies;Binders;Avery Durable Binders;6.048;7;0.7;-42.336
8194;11/30/2015;12/3/2015;First Class;Lena Radford;Consumer;United States;Durham;North Carolina;27707;South;Office Supplies;Appliances;Belkin 8 Outlet Surge Protector;98.352;3;0.2;98.352
8195;11/30/2015;12/3/2015;First Class;Lena Radford;Consumer;United States;Durham;North Carolina;27707;South;Furniture;Furnishings;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;335.744;2;0.2;251.808
8196;12/6/2015;12/11/2015;Second Class;David Bremer;Corporate;United States;Santa Barbara;California;93101;West;Office Supplies;Paper;Spiral Phone Message Books with Labels by Adams;8.96;2;0;43.904
8197;9/5/2017;9/9/2017;Standard Class;Liz Preis;Consumer;United States;Knoxville;Tennessee;37918;South;Technology;Accessories;Maxell LTO Ultrium - 800 GB;89.568;4;0.2;-11.196
8198;9/5/2017;9/9/2017;Standard Class;Liz Preis;Consumer;United States;Knoxville;Tennessee;37918;South;Office Supplies;Art;Model L Table or Wall-Mount Pencil Sharpener;71.96;5;0.2;7.196
8199;9/5/2017;9/9/2017;Standard Class;Liz Preis;Consumer;United States;Knoxville;Tennessee;37918;South;Office Supplies;Paper;Xerox 220;15.552;3;0.2;54.432
8200;4/24/2017;4/30/2017;Standard Class;Art Ferguson;Consumer;United States;Chicago;Illinois;60610;Central;Office Supplies;Binders;"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity";10.43;5;0.8;-182.525
8201;4/24/2017;4/30/2017;Standard Class;Art Ferguson;Consumer;United States;Chicago;Illinois;60610;Central;Office Supplies;Storage;Safco Industrial Wire Shelving System;72.784;1;0.2;-18.196
8202;11/8/2015;11/8/2015;Same Day;Keith Dawkins;Corporate;United States;New York City;New York;10024;East;Office Supplies;Storage;Fellowes Desktop Hanging File Manager;67.15;5;0;167.875
8203;11/8/2015;11/8/2015;Same Day;Keith Dawkins;Corporate;United States;New York City;New York;10024;East;Technology;Phones;Mitel MiVoice 5330e IP Phone;549.98;2;0;1.429.948
8204;11/8/2015;11/8/2015;Same Day;Keith Dawkins;Corporate;United States;New York City;New York;10024;East;Furniture;Furnishings;Nu-Dell EZ-Mount Plastic Wall Frames;11.82;3;0;4.728
8205;11/8/2015;11/8/2015;Same Day;Keith Dawkins;Corporate;United States;New York City;New York;10024;East;Technology;Machines;Zebra ZM400 Thermal Label Printer;4643.8;4;0;2.229.024
8206;11/8/2015;11/8/2015;Same Day;Keith Dawkins;Corporate;United States;New York City;New York;10024;East;Furniture;Chairs;Hon 4070 Series Pagoda Round Back Stacking Chairs;577.764;2;0.1;1.155.528
8207;4/26/2015;4/30/2015;Standard Class;Sue Ann Reed;Consumer;United States;Daytona Beach;Florida;32114;South;Furniture;Tables;Bretford CR4500 Series Slim Rectangular Table;1.915.155;1;0.45;-766.062
8208;4/26/2015;4/30/2015;Standard Class;Sue Ann Reed;Consumer;United States;Daytona Beach;Florida;32114;South;Office Supplies;Art;Crayola Colored Pencils;2.624;1;0.2;0.4264
8209;9/20/2015;9/24/2015;Standard Class;Barry Gonzalez;Consumer;United States;Nashville;Tennessee;37211;South;Office Supplies;Binders;GBC Ibimaster 500 Manual ProClick Binding System;1.369.764;6;0.7;-913.176
8210;9/20/2015;9/24/2015;Standard Class;Barry Gonzalez;Consumer;United States;Nashville;Tennessee;37211;South;Office Supplies;Storage;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;294.368;4;0.2;-588.736
8211;9/7/2017;9/12/2017;Standard Class;Dario Medina;Corporate;United States;Nashville;Tennessee;37211;South;Office Supplies;Appliances;Eureka The Boss Cordless Rechargeable Stick Vac;81.568;2;0.2;71.372
8212;11/7/2016;11/12/2016;Standard Class;Michael Chen;Consumer;United States;Dallas;Texas;75220;Central;Furniture;Furnishings;"Executive Impressions 14"" Contract Wall Clock with Quartz Movement";44.46;5;0.6;-17.784
8213;11/7/2016;11/12/2016;Standard Class;Michael Chen;Consumer;United States;Dallas;Texas;75220;Central;Office Supplies;Storage;Mini 13-1/2 Capacity Data Binder Rack, Pearl;314.088;3;0.2;196.305
8214;9/25/2015;10/2/2015;Standard Class;Marina Lichtenstein;Corporate;United States;Murfreesboro;Tennessee;37130;South;Office Supplies;Binders;"Wilson Jones 1"" Hanging DublLock Ring Binders";6.336;4;0.7;-46.464
8215;9/25/2015;10/2/2015;Standard Class;Marina Lichtenstein;Corporate;United States;Murfreesboro;Tennessee;37130;South;Office Supplies;Paper;Advantus Motivational Note Cards;10.48;1;0.2;3.799
8216;9/25/2015;10/2/2015;Standard Class;Marina Lichtenstein;Corporate;United States;Murfreesboro;Tennessee;37130;South;Office Supplies;Binders;Wilson Jones data.warehouse D-Ring Binders with DublLock;2.469;1;0.7;-18.106
8217;9/25/2015;10/2/2015;Standard Class;Marina Lichtenstein;Corporate;United States;Murfreesboro;Tennessee;37130;South;Office Supplies;Binders;Wilson Jones Custom Binder Spines & Labels;3.264;2;0.7;-22.848
8218;10/3/2014;10/7/2014;Standard Class;Russell D'Ascenzo;Consumer;United States;Dallas;Texas;75217;Central;Office Supplies;Fasteners;Colored Push Pins;4.344;3;0.2;0.8688
8219;10/3/2014;10/7/2014;Standard Class;Russell D'Ascenzo;Consumer;United States;Dallas;Texas;75217;Central;Furniture;Furnishings;DAX Natural Wood-Tone Poster Frame;31.776;3;0.6;-190.656
8220;10/3/2014;10/7/2014;Standard Class;Russell D'Ascenzo;Consumer;United States;Dallas;Texas;75217;Central;Office Supplies;Labels;Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set;4.928;2;0.2;17.248
